ACTUALSHIPDATE,CATEGORY,WHSEID,BRAND,Total QTY,Total CBM,Week,Day
2025-01-03,TET,BKD1,AFC,912.0,2.6790000000000003,5.Friday,3
2025-01-03,FRESH,BKD1,KINH DO CAKE,95012.0,16.68906060005093,5.Friday,3
2025-01-03,FRESH,BKD1,KINH DO BREAD,272784.0,107.85313265291116,5.Friday,3
2025-01-03,DRY,BKD1,LU,340.0,0.34,5.Friday,3
2025-01-03,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,5.Friday,3
2025-01-03,TET,BKD1,CADBURY,0.0,0.0,5.Friday,3
2025-01-04,DRY,BKD1,AFC,170248.0,86.62228004257796,6.Saturday,4
2025-01-04,TET,BKD1,SOLITE,4190.0,24.28923198,6.Saturday,4
2025-01-04,TET,BKD1,OREO,2628.0,9.549,6.Saturday,4
2025-01-04,TET,BKD1,LU,28658.0,117.08730972376127,6.Saturday,4
2025-01-04,TET,BKD1,HAMPER,7418.0,101.002275,6.Saturday,4
2025-01-04,TET,BKD1,COSY,11686.0,49.21779818007275,6.Saturday,4
2025-01-04,MOONCAKE,BKD1,THU,792.0,4.356,6.Saturday,4
2025-01-04,TET,BKD1,KOKO,0.0,0.0,6.Saturday,4
2025-01-04,DRY,BKD1,SLIDE,30478.0,42.083583347467396,6.Saturday,4
2025-01-04,DRY,BKD1,RITZ,3599.0,3.334994719999999,6.Saturday,4
2025-01-04,DRY,BKD1,OREO,159560.0,95.49265764564956,6.Saturday,4
2025-01-04,DRY,BKD1,KINH DO BISCUIT,17200.0,38.13,6.Saturday,4
2025-01-04,DRY,BKD1,COSY,48658.0,52.55988535603906,6.Saturday,4
2025-01-04,DRY,BKD1,SOLITE,191982.0,49.88269017666286,6.Saturday,4
2025-01-04,TET,BKD1,AFC,0.0,0.0,6.Saturday,4
2025-01-04,FRESH,BKD1,KINH DO CAKE,40754.0,8.626763333360378,6.Saturday,4
2025-01-04,FRESH,BKD1,KINH DO BREAD,124702.0,54.43485867899689,6.Saturday,4
2025-01-04,DRY,BKD1,LU,420.0,0.42000000000000004,6.Saturday,4
2025-01-04,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,6.Saturday,4
2025-01-04,TET,BKD1,CADBURY,0.0,0.0,6.Saturday,4
2025-01-05,DRY,BKD1,AFC,0.0,0.0,7.Sunday,5
2025-01-05,TET,BKD1,SOLITE,0.0,0.0,7.Sunday,5
2025-01-05,TET,BKD1,OREO,0.0,0.0,7.Sunday,5
2025-01-05,TET,BKD1,LU,0.0,0.0,7.Sunday,5
2025-01-05,TET,BKD1,HAMPER,2640.0,36.96,7.Sunday,5
2025-01-05,TET,BKD1,COSY,0.0,0.0,7.Sunday,5
2025-01-05,MOONCAKE,BKD1,THU,0.0,0.0,7.Sunday,5
2025-01-05,TET,BKD1,KOKO,0.0,0.0,7.Sunday,5
2025-01-05,DRY,BKD1,SLIDE,0.0,0.0,7.Sunday,5
2025-01-05,DRY,BKD1,RITZ,0.0,0.0,7.Sunday,5
2025-01-05,DRY,BKD1,OREO,0.0,0.0,7.Sunday,5
2025-01-05,DRY,BKD1,KINH DO BISCUIT,0.0,0.0,7.Sunday,5
2025-01-05,DRY,BKD1,COSY,0.0,0.0,7.Sunday,5
2025-01-05,DRY,BKD1,SOLITE,0.0,0.0,7.Sunday,5
2025-01-05,TET,BKD1,AFC,0.0,0.0,7.Sunday,5
2025-01-05,FRESH,BKD1,KINH DO CAKE,0.0,0.0,7.Sunday,5
2025-01-05,FRESH,BKD1,KINH DO BREAD,0.0,0.0,7.Sunday,5
2025-01-05,DRY,BKD1,LU,0.0,0.0,7.Sunday,5
2025-01-05,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,7.Sunday,5
2025-01-05,TET,BKD1,CADBURY,0.0,0.0,7.Sunday,5
2025-01-06,DRY,BKD1,AFC,201416.0,111.97645781303585,1.Monday,6
2025-01-06,TET,BKD1,SOLITE,4584.0,32.42584994,1.Monday,6
2025-01-06,TET,BKD1,OREO,1794.0,9.141395325,1.Monday,6
2025-01-06,TET,BKD1,LU,16216.0,47.59683712179043,1.Monday,6
2025-01-06,TET,BKD1,HAMPER,3324.0,25.8671125,1.Monday,6
2025-01-06,TET,BKD1,COSY,1632.0,9.641790246854644,1.Monday,6
2025-01-06,MOONCAKE,BKD1,THU,104.0,0.5720000000000001,1.Monday,6
2025-01-06,TET,BKD1,KOKO,69.0,0.111000024,1.Monday,6
2025-01-06,DRY,BKD1,SLIDE,39424.0,91.0384716163366,1.Monday,6
2025-01-06,DRY,BKD1,RITZ,5283.0,5.52163232884626,1.Monday,6
2025-01-06,DRY,BKD1,OREO,71904.0,56.22813027970431,1.Monday,6
2025-01-06,DRY,BKD1,KINH DO BISCUIT,19220.0,44.96119933593751,1.Monday,6
2025-01-06,DRY,BKD1,COSY,70416.0,76.363324952,1.Monday,6
2025-01-06,DRY,BKD1,SOLITE,316376.0,80.51861599180151,1.Monday,6
2025-01-06,TET,BKD1,AFC,16.0,0.047,1.Monday,6
2025-01-06,FRESH,BKD1,KINH DO CAKE,108995.0,23.438226666729047,1.Monday,6
2025-01-06,FRESH,BKD1,KINH DO BREAD,413832.0,165.9460834380783,1.Monday,6
2025-01-06,DRY,BKD1,LU,480.0,0.48000000000000004,1.Monday,6
2025-01-06,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,1.Monday,6
2025-01-06,TET,BKD1,CADBURY,0.0,0.0,1.Monday,6
2025-01-07,DRY,BKD1,AFC,359932.0,253.21184427334157,2.Tuesday,7
2025-01-07,TET,BKD1,SOLITE,2416.0,15.40699828,2.Tuesday,7
2025-01-07,TET,BKD1,OREO,1378.0,8.794950885000002,2.Tuesday,7
2025-01-07,TET,BKD1,LU,7338.0,31.56601422,2.Tuesday,7
2025-01-07,TET,BKD1,HAMPER,5484.0,60.123858,2.Tuesday,7
2025-01-07,TET,BKD1,COSY,2790.0,15.488457869374999,2.Tuesday,7
2025-01-07,MOONCAKE,BKD1,THU,264.0,1.452,2.Tuesday,7
2025-01-07,TET,BKD1,KOKO,296.0,0.572000096,2.Tuesday,7
2025-01-07,DRY,BKD1,SLIDE,40824.0,94.29129254421217,2.Tuesday,7
2025-01-07,DRY,BKD1,RITZ,7098.0,7.724554236801925,2.Tuesday,7
2025-01-07,DRY,BKD1,OREO,75402.0,71.07366810860269,2.Tuesday,7
2025-01-07,DRY,BKD1,KINH DO BISCUIT,30730.0,71.6192759765625,2.Tuesday,7
2025-01-07,DRY,BKD1,COSY,120892.0,159.15419613561102,2.Tuesday,7
2025-01-07,DRY,BKD1,SOLITE,582230.0,160.01033918,2.Tuesday,7
2025-01-07,TET,BKD1,AFC,0.0,0.0,2.Tuesday,7
2025-01-07,FRESH,BKD1,KINH DO CAKE,68990.0,11.074123333374592,2.Tuesday,7
2025-01-07,FRESH,BKD1,KINH DO BREAD,245280.0,98.47342226752454,2.Tuesday,7
2025-01-07,DRY,BKD1,LU,2140.0,2.14,2.Tuesday,7
2025-01-07,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,2.Tuesday,7
2025-01-07,TET,BKD1,CADBURY,0.0,0.0,2.Tuesday,7
2025-01-08,DRY,BKD1,AFC,433700.0,239.18526740444025,3.Wednesday,8
2025-01-08,TET,BKD1,SOLITE,9196.0,56.216990679999995,3.Wednesday,8
2025-01-08,TET,BKD1,OREO,7688.0,27.264,3.Wednesday,8
2025-01-08,TET,BKD1,LU,17932.0,72.13304454,3.Wednesday,8
2025-01-08,TET,BKD1,HAMPER,7030.0,74.17531875,3.Wednesday,8
2025-01-08,TET,BKD1,COSY,12694.0,74.11131379382455,3.Wednesday,8
2025-01-08,MOONCAKE,BKD1,THU,2176.0,12.0873742859375,3.Wednesday,8
2025-01-08,TET,BKD1,KOKO,641.0,1.1270002159999999,3.Wednesday,8
2025-01-08,DRY,BKD1,SLIDE,42700.0,67.58969455683946,3.Wednesday,8
2025-01-08,DRY,BKD1,RITZ,9036.0,10.613431897149738,3.Wednesday,8
2025-01-08,DRY,BKD1,OREO,98802.0,93.28512935348893,3.Wednesday,8
2025-01-08,DRY,BKD1,KINH DO BISCUIT,51720.0,128.78400000000002,3.Wednesday,8
2025-01-08,DRY,BKD1,COSY,98752.0,127.08363631695325,3.Wednesday,8
2025-01-08,DRY,BKD1,SOLITE,573958.0,140.02899740013197,3.Wednesday,8
2025-01-08,TET,BKD1,AFC,192.0,0.564,3.Wednesday,8
2025-01-08,FRESH,BKD1,KINH DO CAKE,100435.0,17.92289573337992,3.Wednesday,8
2025-01-08,FRESH,BKD1,KINH DO BREAD,353268.0,145.70832983139195,3.Wednesday,8
2025-01-08,DRY,BKD1,LU,1780.0,1.78,3.Wednesday,8
2025-01-08,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,3.Wednesday,8
2025-01-08,TET,BKD1,CADBURY,0.0,0.0,3.Wednesday,8
2025-01-09,DRY,BKD1,AFC,324884.0,177.1819224533309,4.Thursday,9
2025-01-09,TET,BKD1,SOLITE,14906.0,79.91197208,4.Thursday,9
2025-01-09,TET,BKD1,OREO,5596.0,23.42009937,4.Thursday,9
2025-01-09,TET,BKD1,LU,27338.0,127.92103974,4.Thursday,9
2025-01-09,TET,BKD1,HAMPER,11312.0,152.678904,4.Thursday,9
2025-01-09,TET,BKD1,COSY,12696.0,72.82397123999999,4.Thursday,9
2025-01-09,MOONCAKE,BKD1,THU,1312.0,1.06501101640625,4.Thursday,9
2025-01-09,TET,BKD1,KOKO,414.0,0.666000144,4.Thursday,9
2025-01-09,DRY,BKD1,SLIDE,51170.0,67.88599719247185,4.Thursday,9
2025-01-09,DRY,BKD1,RITZ,6206.0,6.271990879999999,4.Thursday,9
2025-01-09,DRY,BKD1,OREO,131618.0,93.68591517048601,4.Thursday,9
2025-01-09,DRY,BKD1,KINH DO BISCUIT,30900.0,75.63600000000001,4.Thursday,9
2025-01-09,DRY,BKD1,COSY,116646.0,160.95384636583915,4.Thursday,9
2025-01-09,DRY,BKD1,SOLITE,672240.0,164.68620513445973,4.Thursday,9
2025-01-09,TET,BKD1,AFC,960.0,2.8200000000000003,4.Thursday,9
2025-01-09,FRESH,BKD1,KINH DO CAKE,73113.0,13.113379666711873,4.Thursday,9
2025-01-09,FRESH,BKD1,KINH DO BREAD,257114.0,105.22660268547786,4.Thursday,9
2025-01-09,DRY,BKD1,LU,1900.0,2.2594336,4.Thursday,9
2025-01-09,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,4.Thursday,9
2025-01-09,TET,BKD1,CADBURY,0.0,0.0,4.Thursday,9
2025-01-10,DRY,BKD1,AFC,315500.0,254.70545784,5.Friday,10
2025-01-10,TET,BKD1,SOLITE,6078.0,37.85599464,5.Friday,10
2025-01-10,TET,BKD1,OREO,2508.0,8.857413105000001,5.Friday,10
2025-01-10,TET,BKD1,LU,15582.0,57.68832791235081,5.Friday,10
2025-01-10,TET,BKD1,HAMPER,5036.0,74.9368,5.Friday,10
2025-01-10,TET,BKD1,COSY,16750.0,96.04796884,5.Friday,10
2025-01-10,MOONCAKE,BKD1,THU,560.0,3.08,5.Friday,10
2025-01-10,TET,BKD1,KOKO,10.0,0.064,5.Friday,10
2025-01-10,DRY,BKD1,SLIDE,83986.0,117.87648304209547,5.Friday,10
2025-01-10,DRY,BKD1,RITZ,5986.0,5.410989279999998,5.Friday,10
2025-01-10,DRY,BKD1,OREO,131212.0,107.97417903223591,5.Friday,10
2025-01-10,DRY,BKD1,KINH DO BISCUIT,50240.0,111.28800000000001,5.Friday,10
2025-01-10,DRY,BKD1,COSY,105778.0,145.8133690722964,5.Friday,10
2025-01-10,DRY,BKD1,SOLITE,583010.0,181.52547298375,5.Friday,10
2025-01-10,TET,BKD1,AFC,0.0,0.0,5.Friday,10
2025-01-10,FRESH,BKD1,KINH DO CAKE,118088.0,24.086515133397686,5.Friday,10
2025-01-10,FRESH,BKD1,KINH DO BREAD,380442.0,166.18711798127518,5.Friday,10
2025-01-10,DRY,BKD1,LU,680.0,0.6799999999999999,5.Friday,10
2025-01-10,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,5.Friday,10
2025-01-10,TET,BKD1,CADBURY,0.0,0.0,5.Friday,10
2025-01-11,DRY,BKD1,AFC,297432.0,221.85210604174804,6.Saturday,11
2025-01-11,TET,BKD1,SOLITE,1314.0,8.42799912,6.Saturday,11
2025-01-11,TET,BKD1,OREO,800.0,2.4499409400000007,6.Saturday,11
2025-01-11,TET,BKD1,LU,17684.0,83.27002967249814,6.Saturday,11
2025-01-11,TET,BKD1,HAMPER,10336.0,119.082258,6.Saturday,11
2025-01-11,TET,BKD1,COSY,10530.0,63.43562473617901,6.Saturday,11
2025-01-11,MOONCAKE,BKD1,THU,16.0,0.088,6.Saturday,11
2025-01-11,TET,BKD1,KOKO,250.0,0.47837133,6.Saturday,11
2025-01-11,DRY,BKD1,SLIDE,22218.0,38.55849867030515,6.Saturday,11
2025-01-11,DRY,BKD1,RITZ,3654.0,3.2789959199999994,6.Saturday,11
2025-01-11,DRY,BKD1,OREO,138668.0,103.89102753365424,6.Saturday,11
2025-01-11,DRY,BKD1,KINH DO BISCUIT,12400.0,27.720788888899442,6.Saturday,11
2025-01-11,DRY,BKD1,COSY,59068.0,72.18750639587387,6.Saturday,11
2025-01-11,DRY,BKD1,SOLITE,465226.0,124.59091804125086,6.Saturday,11
2025-01-11,TET,BKD1,AFC,0.0,0.0,6.Saturday,11
2025-01-11,FRESH,BKD1,KINH DO CAKE,41746.0,8.40632453335801,6.Saturday,11
2025-01-11,FRESH,BKD1,KINH DO BREAD,147682.0,60.961160990661746,6.Saturday,11
2025-01-11,DRY,BKD1,LU,2300.0,2.3,6.Saturday,11
2025-01-11,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,6.Saturday,11
2025-01-11,TET,BKD1,CADBURY,0.0,0.0,6.Saturday,11
2025-01-12,DRY,BKD1,AFC,0.0,0.0,7.Sunday,12
2025-01-12,TET,BKD1,SOLITE,0.0,0.0,7.Sunday,12
2025-01-12,TET,BKD1,OREO,0.0,0.0,7.Sunday,12
2025-01-12,TET,BKD1,LU,0.0,0.0,7.Sunday,12
2025-01-12,TET,BKD1,HAMPER,600.0,12.0,7.Sunday,12
2025-01-12,TET,BKD1,COSY,60.0,0.3349998,7.Sunday,12
2025-01-12,MOONCAKE,BKD1,THU,0.0,0.0,7.Sunday,12
2025-01-12,TET,BKD1,KOKO,0.0,0.0,7.Sunday,12
2025-01-12,DRY,BKD1,SLIDE,0.0,0.0,7.Sunday,12
2025-01-12,DRY,BKD1,RITZ,0.0,0.0,7.Sunday,12
2025-01-12,DRY,BKD1,OREO,0.0,0.0,7.Sunday,12
2025-01-12,DRY,BKD1,KINH DO BISCUIT,0.0,0.0,7.Sunday,12
2025-01-12,DRY,BKD1,COSY,0.0,0.0,7.Sunday,12
2025-01-12,DRY,BKD1,SOLITE,0.0,0.0,7.Sunday,12
2025-01-12,TET,BKD1,AFC,0.0,0.0,7.Sunday,12
2025-01-12,FRESH,BKD1,KINH DO CAKE,0.0,0.0,7.Sunday,12
2025-01-12,FRESH,BKD1,KINH DO BREAD,0.0,0.0,7.Sunday,12
2025-01-12,DRY,BKD1,LU,0.0,0.0,7.Sunday,12
2025-01-12,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,7.Sunday,12
2025-01-12,TET,BKD1,CADBURY,0.0,0.0,7.Sunday,12
2025-01-13,DRY,BKD1,AFC,330324.0,246.40185494701564,1.Monday,13
2025-01-13,TET,BKD1,SOLITE,4330.0,29.6099992,1.Monday,13
2025-01-13,TET,BKD1,OREO,3360.0,7.127658229013205,1.Monday,13
2025-01-13,TET,BKD1,LU,13380.0,60.863027519999996,1.Monday,13
2025-01-13,TET,BKD1,HAMPER,4854.0,62.66,1.Monday,13
2025-01-13,TET,BKD1,COSY,7234.0,41.58499192,1.Monday,13
2025-01-13,MOONCAKE,BKD1,THU,240.0,1.32,1.Monday,13
2025-01-13,TET,BKD1,KOKO,207.0,0.33300007200000004,1.Monday,13
2025-01-13,DRY,BKD1,SLIDE,43526.0,52.5161340239933,1.Monday,13
2025-01-13,DRY,BKD1,RITZ,3898.0,4.219996239999999,1.Monday,13
2025-01-13,DRY,BKD1,OREO,103156.0,71.72824424148595,1.Monday,13
2025-01-13,DRY,BKD1,KINH DO BISCUIT,19680.0,47.124,1.Monday,13
2025-01-13,DRY,BKD1,COSY,74366.0,90.665673960334,1.Monday,13
2025-01-13,DRY,BKD1,SOLITE,545752.0,124.5970335730779,1.Monday,13
2025-01-13,TET,BKD1,AFC,0.0,0.0,1.Monday,13
2025-01-13,FRESH,BKD1,KINH DO CAKE,125339.0,28.479796333424268,1.Monday,13
2025-01-13,FRESH,BKD1,KINH DO BREAD,399458.0,160.8589789726886,1.Monday,13
2025-01-13,DRY,BKD1,LU,240.0,0.2696544,1.Monday,13
2025-01-13,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,1.Monday,13
2025-01-13,TET,BKD1,CADBURY,0.0,0.0,1.Monday,13
2025-01-14,DRY,BKD1,AFC,185320.0,94.19438756,2.Tuesday,14
2025-01-14,TET,BKD1,SOLITE,1530.0,10.709999999999999,2.Tuesday,14
2025-01-14,TET,BKD1,OREO,5802.0,21.60795753,2.Tuesday,14
2025-01-14,TET,BKD1,LU,27174.0,131.20103118,2.Tuesday,14
2025-01-14,TET,BKD1,HAMPER,6266.0,92.8411,2.Tuesday,14
2025-01-14,TET,BKD1,COSY,4706.0,28.48699412,2.Tuesday,14
2025-01-14,MOONCAKE,BKD1,THU,160.0,0.8800000000000001,2.Tuesday,14
2025-01-14,TET,BKD1,KOKO,538.0,1.363195128,2.Tuesday,14
2025-01-14,DRY,BKD1,SLIDE,45010.0,59.463370922453954,2.Tuesday,14
2025-01-14,DRY,BKD1,RITZ,3457.0,4.370995359999999,2.Tuesday,14
2025-01-14,DRY,BKD1,OREO,128910.0,90.88103681147875,2.Tuesday,14
2025-01-14,DRY,BKD1,KINH DO BISCUIT,21118.0,48.54900000000001,2.Tuesday,14
2025-01-14,DRY,BKD1,COSY,65710.0,90.00172573342208,2.Tuesday,14
2025-01-14,DRY,BKD1,SOLITE,464882.0,117.30435527752562,2.Tuesday,14
2025-01-14,TET,BKD1,AFC,704.0,2.068,2.Tuesday,14
2025-01-14,FRESH,BKD1,KINH DO CAKE,86691.0,12.818940600071008,2.Tuesday,14
2025-01-14,FRESH,BKD1,KINH DO BREAD,242780.0,97.65743385566256,2.Tuesday,14
2025-01-14,DRY,BKD1,LU,280.0,0.28,2.Tuesday,14
2025-01-14,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,2.Tuesday,14
2025-01-14,TET,BKD1,CADBURY,0.0,0.0,2.Tuesday,14
2025-01-15,DRY,BKD1,AFC,422192.0,267.842632608,3.Wednesday,15
2025-01-15,TET,BKD1,SOLITE,3370.0,23.59,3.Wednesday,15
2025-01-15,TET,BKD1,OREO,2728.0,12.039,3.Wednesday,15
2025-01-15,TET,BKD1,LU,20888.0,83.86803984,3.Wednesday,15
2025-01-15,TET,BKD1,HAMPER,7696.0,124.918,3.Wednesday,15
2025-01-15,TET,BKD1,COSY,6554.0,38.74796008900308,3.Wednesday,15
2025-01-15,MOONCAKE,BKD1,THU,160.0,0.8800000000000001,3.Wednesday,15
2025-01-15,TET,BKD1,KOKO,1584.0,2.6440005439999994,3.Wednesday,15
2025-01-15,DRY,BKD1,SLIDE,76454.0,112.11166989409124,3.Wednesday,15
2025-01-15,DRY,BKD1,RITZ,13425.0,13.811985599999998,3.Wednesday,15
2025-01-15,DRY,BKD1,OREO,173260.0,151.34987409990939,3.Wednesday,15
2025-01-15,DRY,BKD1,KINH DO BISCUIT,30490.0,71.355,3.Wednesday,15
2025-01-15,DRY,BKD1,COSY,114652.0,142.249034519417,3.Wednesday,15
2025-01-15,DRY,BKD1,SOLITE,656698.0,191.56844941466647,3.Wednesday,15
2025-01-15,TET,BKD1,AFC,32.0,0.094,3.Wednesday,15
2025-01-15,FRESH,BKD1,KINH DO CAKE,94680.0,18.76496966673568,3.Wednesday,15
2025-01-15,FRESH,BKD1,KINH DO BREAD,296606.0,124.46436268853306,3.Wednesday,15
2025-01-15,DRY,BKD1,LU,1650.0,1.5,3.Wednesday,15
2025-01-15,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,3.Wednesday,15
2025-01-15,TET,BKD1,CADBURY,0.0,0.0,3.Wednesday,15
2025-01-16,DRY,BKD1,AFC,411688.0,296.015557328,4.Thursday,16
2025-01-16,TET,BKD1,SOLITE,7334.0,23.14516185156224,4.Thursday,16
2025-01-16,TET,BKD1,OREO,3994.0,14.982,4.Thursday,16
2025-01-16,TET,BKD1,LU,6348.0,28.01920134382711,4.Thursday,16
2025-01-16,TET,BKD1,HAMPER,2540.0,36.794000000000004,4.Thursday,16
2025-01-16,TET,BKD1,COSY,10194.0,35.58588393557136,4.Thursday,16
2025-01-16,MOONCAKE,BKD1,THU,0.0,0.0,4.Thursday,16
2025-01-16,TET,BKD1,KOKO,0.0,0.0,4.Thursday,16
2025-01-16,DRY,BKD1,SLIDE,97062.0,129.6875566078376,4.Thursday,16
2025-01-16,DRY,BKD1,RITZ,11098.0,13.009993839999998,4.Thursday,16
2025-01-16,DRY,BKD1,OREO,158844.0,125.72270709775731,4.Thursday,16
2025-01-16,DRY,BKD1,KINH DO BISCUIT,34498.0,77.325,4.Thursday,16
2025-01-16,DRY,BKD1,COSY,131608.0,163.33839227665575,4.Thursday,16
2025-01-16,DRY,BKD1,SOLITE,891764.0,234.3559158189165,4.Thursday,16
2025-01-16,TET,BKD1,AFC,336.0,0.9870000000000001,4.Thursday,16
2025-01-16,FRESH,BKD1,KINH DO CAKE,69714.0,12.993963000056807,4.Thursday,16
2025-01-16,FRESH,BKD1,KINH DO BREAD,216140.0,86.32035878522308,4.Thursday,16
2025-01-16,DRY,BKD1,LU,540.0,0.48,4.Thursday,16
2025-01-16,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,4.Thursday,16
2025-01-16,TET,BKD1,CADBURY,0.0,0.0,4.Thursday,16
2025-01-17,DRY,BKD1,AFC,416524.0,300.9045606,5.Friday,17
2025-01-17,TET,BKD1,SOLITE,8418.0,52.6638916474945,5.Friday,17
2025-01-17,TET,BKD1,OREO,8784.0,29.89298112,5.Friday,17
2025-01-17,TET,BKD1,LU,10590.0,60.076004940000004,5.Friday,17
2025-01-17,TET,BKD1,HAMPER,2226.0,34.4161208,5.Friday,17
2025-01-17,TET,BKD1,COSY,8296.0,48.36098628,5.Friday,17
2025-01-17,MOONCAKE,BKD1,THU,160.0,0.8800000000000001,5.Friday,17
2025-01-17,TET,BKD1,KOKO,672.0,1.5710001919999999,5.Friday,17
2025-01-17,DRY,BKD1,SLIDE,71456.0,131.23084568307917,5.Friday,17
2025-01-17,DRY,BKD1,RITZ,6091.0,8.98799848,5.Friday,17
2025-01-17,DRY,BKD1,OREO,175972.0,121.29815452707014,5.Friday,17
2025-01-17,DRY,BKD1,KINH DO BISCUIT,46760.0,105.15962016000002,5.Friday,17
2025-01-17,DRY,BKD1,COSY,132082.0,161.7473101515,5.Friday,17
