ACTUALSHIPDATE,CATEGORY,WHSEID,BRAND,Total QTY,Total CBM,Week,Day
2023-01-06,DRY,BKD1,KINH DO BISCUIT,26160.0,75.50700750000001,5.Friday,6
2023-01-06,DRY,BKD1,COSY,69664.0,108.77981681477672,5.Friday,6
2023-01-06,DRY,BKD1,SOLITE,986344.0,199.6301069574715,5.Friday,6
2023-01-06,FRESH,BKD1,KINH DO CAKE,0.0,0.0,5.Friday,6
2023-01-06,FRESH,BKD1,KINH DO BREAD,0.0,0.0,5.Friday,6
2023-01-06,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,5.Friday,6
2023-01-07,DRY,BKD1,AFC,36134.0,82.05516196454336,6.Saturday,7
2023-01-07,TET,BKD1,SOLITE,8208.0,27.08564377743638,6.Saturday,7
2023-01-07,TET,BKD1,OREO,80.0,4.902912,6.Saturday,7
2023-01-07,TET,BKD1,LU,5532.0,20.07200016,6.Saturday,7
2023-01-07,TET,BKD1,KOKO,60.0,0.0001299537201484,6.Saturday,7
2023-01-07,TET,BKD1,COSY,3144.0,16.079770641293873,6.Saturday,7
2023-01-07,TET,BKD1,AFC,1010.0,6.420305549999999,6.Saturday,7
2023-01-07,MOONCAKE,BKD1,THU,120.0,0.0001741976268921,6.Saturday,7
2023-01-07,TET,BKD1,HAMPER,2481.0,20.444349292554783,6.Saturday,7
2023-01-07,DRY,BKD1,SLIDE,29050.0,41.748354230090094,6.Saturday,7
2023-01-07,DRY,BKD1,RITZ,1398.0,1.151487244,6.Saturday,7
2023-01-07,DRY,BKD1,OREO,155484.0,110.30354377766304,6.Saturday,7
2023-01-07,DRY,BKD1,LU,3484.0,0.1275525724487304,6.Saturday,7
2023-01-07,DRY,BKD1,KINH DO BISCUIT,15620.0,45.15300462,6.Saturday,7
2023-01-07,DRY,BKD1,COSY,122328.0,178.0785492503163,6.Saturday,7
2023-01-07,DRY,BKD1,SOLITE,1154426.0,157.40474728091786,6.Saturday,7
2023-01-07,FRESH,BKD1,KINH DO CAKE,0.0,0.0,6.Saturday,7
2023-01-07,FRESH,BKD1,KINH DO BREAD,0.0,0.0,6.Saturday,7
2023-01-07,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,6.Saturday,7
2023-01-08,DRY,BKD1,AFC,0.0,0.0,7.Sunday,8
2023-01-08,TET,BKD1,SOLITE,0.0,0.0,7.Sunday,8
2023-01-08,TET,BKD1,OREO,0.0,0.0,7.Sunday,8
2023-01-08,TET,BKD1,LU,0.0,0.0,7.Sunday,8
2023-01-08,TET,BKD1,KOKO,0.0,0.0,7.Sunday,8
2023-01-08,TET,BKD1,COSY,0.0,0.0,7.Sunday,8
2023-01-08,TET,BKD1,AFC,0.0,0.0,7.Sunday,8
2023-01-08,MOONCAKE,BKD1,THU,40.0,5.8065875630713696e-05,7.Sunday,8
2023-01-08,TET,BKD1,HAMPER,0.0,0.0,7.Sunday,8
2023-01-08,DRY,BKD1,SLIDE,1274.0,1.2222814012501022,7.Sunday,8
2023-01-08,DRY,BKD1,RITZ,0.0,0.0,7.Sunday,8
2023-01-08,DRY,BKD1,OREO,6728.0,10.391485125,7.Sunday,8
2023-01-08,DRY,BKD1,LU,0.0,0.0,7.Sunday,8
2023-01-08,DRY,BKD1,KINH DO BISCUIT,5400.0,13.590001800000003,7.Sunday,8
2023-01-08,DRY,BKD1,COSY,648.0,0.2815707546645333,7.Sunday,8
2023-01-08,DRY,BKD1,SOLITE,374400.0,1.6536001248,7.Sunday,8
2023-01-08,FRESH,BKD1,KINH DO CAKE,0.0,0.0,7.Sunday,8
2023-01-08,FRESH,BKD1,KINH DO BREAD,0.0,0.0,7.Sunday,8
2023-01-08,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,7.Sunday,8
2023-01-09,DRY,BKD1,AFC,43358.0,76.3236201795,1.Monday,9
2023-01-09,TET,BKD1,SOLITE,8552.0,19.225751307654185,1.Monday,9
2023-01-09,TET,BKD1,OREO,416.0,3.7555436408027,1.Monday,9
2023-01-09,TET,BKD1,LU,8358.0,30.442999374,1.Monday,9
2023-01-09,TET,BKD1,KOKO,20.0,4.3317906716155214e-05,1.Monday,9
2023-01-09,TET,BKD1,COSY,4610.0,16.735361542583142,1.Monday,9
2023-01-09,TET,BKD1,AFC,926.0,4.64612336105,1.Monday,9
2023-01-09,MOONCAKE,BKD1,THU,120.0,0.0001741976268921,1.Monday,9
2023-01-09,TET,BKD1,HAMPER,1545.0,24.914985209966694,1.Monday,9
2023-01-09,DRY,BKD1,SLIDE,67032.0,77.246062334194,1.Monday,9
2023-01-09,DRY,BKD1,RITZ,6618.0,4.406760884,1.Monday,9
2023-01-09,DRY,BKD1,OREO,120648.0,118.6574161543263,1.Monday,9
2023-01-09,DRY,BKD1,LU,280.0,0.0003314788818359,1.Monday,9
2023-01-09,DRY,BKD1,KINH DO BISCUIT,14200.0,38.774004360000006,1.Monday,9
2023-01-09,DRY,BKD1,COSY,91236.0,127.41790530865404,1.Monday,9
2023-01-09,DRY,BKD1,SOLITE,501768.0,304.34147998181373,1.Monday,9
2023-01-09,FRESH,BKD1,KINH DO CAKE,0.0,0.0,1.Monday,9
2023-01-09,FRESH,BKD1,KINH DO BREAD,0.0,0.0,1.Monday,9
2023-01-09,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,1.Monday,9
2023-01-10,DRY,BKD1,AFC,34374.0,59.871999626,2.Tuesday,10
2023-01-10,TET,BKD1,SOLITE,2392.0,6.910284686161982,2.Tuesday,10
2023-01-10,TET,BKD1,OREO,20.0,1.225728,2.Tuesday,10
2023-01-10,TET,BKD1,LU,4396.0,16.118013924166664,2.Tuesday,10
2023-01-10,TET,BKD1,KOKO,60.0,0.00026445,2.Tuesday,10
2023-01-10,TET,BKD1,COSY,934.0,5.446278245312763,2.Tuesday,10
2023-01-10,TET,BKD1,AFC,712.0,3.915999999999999,2.Tuesday,10
2023-01-10,MOONCAKE,BKD1,THU,8.0,1.161317512614274e-05,2.Tuesday,10
2023-01-10,TET,BKD1,HAMPER,1191.0,19.577985119966694,2.Tuesday,10
2023-01-10,DRY,BKD1,SLIDE,22722.0,29.939884511930018,2.Tuesday,10
2023-01-10,DRY,BKD1,RITZ,2216.0,1.4477373451428244,2.Tuesday,10
2023-01-10,DRY,BKD1,OREO,91542.0,77.31918450464985,2.Tuesday,10
2023-01-10,DRY,BKD1,LU,380.0,0.0004498641967773,2.Tuesday,10
2023-01-10,DRY,BKD1,KINH DO BISCUIT,46820.0,118.10901558000002,2.Tuesday,10
2023-01-10,DRY,BKD1,COSY,194406.0,310.93571700574125,2.Tuesday,10
2023-01-10,DRY,BKD1,SOLITE,874334.0,253.5038477198323,2.Tuesday,10
2023-01-10,FRESH,BKD1,KINH DO CAKE,0.0,0.0,2.Tuesday,10
2023-01-10,FRESH,BKD1,KINH DO BREAD,0.0,0.0,2.Tuesday,10
2023-01-10,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,2.Tuesday,10
2023-01-11,DRY,BKD1,AFC,53080.0,91.3065915365,3.Wednesday,11
2023-01-11,TET,BKD1,SOLITE,2260.0,4.675031832397188,3.Wednesday,11
2023-01-11,TET,BKD1,OREO,160.0,4.975466416843959,3.Wednesday,11
2023-01-11,TET,BKD1,LU,4356.0,14.97137432849992,3.Wednesday,11
2023-01-11,TET,BKD1,KOKO,0.0,0.0,3.Wednesday,11
2023-01-11,TET,BKD1,COSY,1710.0,10.47500009,3.Wednesday,11
2023-01-11,TET,BKD1,AFC,304.0,2.116,3.Wednesday,11
2023-01-11,MOONCAKE,BKD1,THU,0.0,0.0,3.Wednesday,11
2023-01-11,TET,BKD1,HAMPER,1248.0,16.79785609168032,3.Wednesday,11
2023-01-11,DRY,BKD1,SLIDE,44016.0,41.23629639931092,3.Wednesday,11
2023-01-11,DRY,BKD1,RITZ,6134.0,2.7468536700943726,3.Wednesday,11
2023-01-11,DRY,BKD1,OREO,187640.0,141.5649400325325,3.Wednesday,11
2023-01-11,DRY,BKD1,LU,9036.0,1.8679592807006848,3.Wednesday,11
2023-01-11,DRY,BKD1,KINH DO BISCUIT,73760.0,173.72251402874883,3.Wednesday,11
2023-01-11,DRY,BKD1,COSY,192236.0,271.65914573385766,3.Wednesday,11
2023-01-11,DRY,BKD1,SOLITE,1279192.0,438.986032091405,3.Wednesday,11
2023-01-11,FRESH,BKD1,KINH DO CAKE,0.0,0.0,3.Wednesday,11
2023-01-11,FRESH,BKD1,KINH DO BREAD,0.0,0.0,3.Wednesday,11
2023-01-11,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,3.Wednesday,11
2023-01-12,DRY,BKD1,AFC,79312.0,137.957000724,4.Thursday,12
2023-01-12,TET,BKD1,SOLITE,4856.0,8.238008474038242,4.Thursday,12
2023-01-12,TET,BKD1,OREO,140.0,1.2669081204219794,4.Thursday,12
2023-01-12,TET,BKD1,LU,8128.0,30.756804093666496,4.Thursday,12
2023-01-12,TET,BKD1,KOKO,40.0,0.0001763,4.Thursday,12
2023-01-12,TET,BKD1,COSY,480.0,2.64,4.Thursday,12
2023-01-12,TET,BKD1,AFC,598.0,3.548,4.Thursday,12
2023-01-12,MOONCAKE,BKD1,THU,0.0,0.0,4.Thursday,12
2023-01-12,TET,BKD1,HAMPER,555.0,9.989999999999998,4.Thursday,12
2023-01-12,DRY,BKD1,SLIDE,41594.0,45.53701873599708,4.Thursday,12
2023-01-12,DRY,BKD1,RITZ,7576.0,0.6146734922258754,4.Thursday,12
2023-01-12,DRY,BKD1,OREO,181044.0,168.32693730956942,4.Thursday,12
2023-01-12,DRY,BKD1,LU,19232.0,3.957942062377931,4.Thursday,12
2023-01-12,DRY,BKD1,KINH DO BISCUIT,48340.0,112.28819503462007,4.Thursday,12
2023-01-12,DRY,BKD1,COSY,181010.0,257.2126307235293,4.Thursday,12
2023-01-12,DRY,BKD1,SOLITE,831180.0,298.9485847669601,4.Thursday,12
2023-01-12,FRESH,BKD1,KINH DO CAKE,0.0,0.0,4.Thursday,12
2023-01-12,FRESH,BKD1,KINH DO BREAD,0.0,0.0,4.Thursday,12
2023-01-12,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,4.Thursday,12
2023-01-13,DRY,BKD1,AFC,60256.0,97.56520048124774,5.Friday,13
2023-01-13,TET,BKD1,SOLITE,3348.0,10.046739460287526,5.Friday,13
2023-01-13,TET,BKD1,OREO,24.0,0.504802083368792,5.Friday,13
2023-01-13,TET,BKD1,LU,2514.0,11.926999566,5.Friday,13
2023-01-13,TET,BKD1,KOKO,0.0,0.0,5.Friday,13
2023-01-13,TET,BKD1,COSY,860.0,6.939476629948932,5.Friday,13
2023-01-13,TET,BKD1,AFC,240.0,1.3199999999999998,5.Friday,13
2023-01-13,MOONCAKE,BKD1,THU,0.0,0.0,5.Friday,13
2023-01-13,TET,BKD1,HAMPER,150.0,2.5850000099999995,5.Friday,13
2023-01-13,DRY,BKD1,SLIDE,134302.0,140.65177030401193,5.Friday,13
2023-01-13,DRY,BKD1,RITZ,6698.0,0.011245834953311,5.Friday,13
2023-01-13,DRY,BKD1,OREO,159320.0,145.0220592856913,5.Friday,13
2023-01-13,DRY,BKD1,LU,9928.0,1.913971082519532,5.Friday,13
2023-01-13,DRY,BKD1,KINH DO BISCUIT,139620.0,375.8159455443123,5.Friday,13
2023-01-13,DRY,BKD1,COSY,218308.0,261.23806889638854,5.Friday,13
2023-01-13,DRY,BKD1,SOLITE,959656.0,124.13254317968712,5.Friday,13
2023-01-13,FRESH,BKD1,KINH DO CAKE,0.0,0.0,5.Friday,13
2023-01-13,FRESH,BKD1,KINH DO BREAD,0.0,0.0,5.Friday,13
2023-01-13,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,5.Friday,13
2023-01-14,DRY,BKD1,AFC,77354.0,128.31724428731516,6.Saturday,14
2023-01-14,TET,BKD1,SOLITE,1680.0,8.538879380805565,6.Saturday,14
2023-01-14,TET,BKD1,OREO,0.0,0.0,6.Saturday,14
2023-01-14,TET,BKD1,LU,5046.0,20.574000138,6.Saturday,14
2023-01-14,TET,BKD1,KOKO,0.0,0.0,6.Saturday,14
2023-01-14,TET,BKD1,COSY,100.0,2.894128333282367,6.Saturday,14
2023-01-14,TET,BKD1,AFC,76.0,0.4919999999999999,6.Saturday,14
2023-01-14,MOONCAKE,BKD1,THU,0.0,0.0,6.Saturday,14
2023-01-14,TET,BKD1,HAMPER,639.0,5.31981401958708,6.Saturday,14
2023-01-14,DRY,BKD1,SLIDE,95116.0,109.95681982636266,6.Saturday,14
2023-01-14,DRY,BKD1,RITZ,5276.0,0.0085481343154296,6.Saturday,14
2023-01-14,DRY,BKD1,OREO,106782.0,92.78229096659956,6.Saturday,14
2023-01-14,DRY,BKD1,LU,7916.0,18.43057302014161,6.Saturday,14
2023-01-14,DRY,BKD1,KINH DO BISCUIT,119200.0,282.5483536762725,6.Saturday,14
2023-01-14,DRY,BKD1,COSY,164040.0,199.2401637632992,6.Saturday,14
2023-01-14,DRY,BKD1,SOLITE,891228.0,237.55673737098093,6.Saturday,14
2023-01-14,FRESH,BKD1,KINH DO CAKE,0.0,0.0,6.Saturday,14
2023-01-14,FRESH,BKD1,KINH DO BREAD,0.0,0.0,6.Saturday,14
2023-01-14,MOONCAKE,BKD1,TRANG VANG,0.0,0.0,6.Saturday,14
2023-01-15,DRY,BKD1,AFC,0.0,0.0,7.Sunday,15
2023-01-15,TET,BKD1,SOLITE,0.0,0.0,7.Sunday,15
2023-01-15,TET,BKD1,OREO,0.0,0.0,7.Sunday,15
2023-01-15,TET,BKD1,LU,0.0,0.0,7.Sunday,15
2023-01-15,TET,BKD1,KOKO,0.0,0.0,7.Sunday,15
2023-01-15,TET,BKD1,COSY,0.0,0.0,7.Sunday,15
2023-01-15,TET,BKD1,AFC,0.0,0.0,7.Sunday,15
2023-01-15,MOONCAKE,BKD1,THU,0.0,0.0,7.Sunday,15
2023-01-15,TET,BKD1,HAMPER,0.0,0.0,7.Sunday,15
2023-01-15,DRY,BKD1,SLIDE,0.0,0.0,7.Sunday,15
2023-01-15,DRY,BKD1,RITZ,0.0,0.0,7.Sunday,15
